Icao,Message,Timestamp,Receiver,df,Receiver IP
485785,5D485785CE0720,12740C48D2C43C,2,11,192.168.101.3
485785,5D485785CE0720,12740CDAD84C47,2,11,192.168.101.3
8005F0,5D8005F0BD7CB9,127400E45D5D1E,1,11,192.168.30.27
8005F0,5D8005F0BD7CF9,127400E45D6D46,1,11,192.168.30.27
70209E,5D70209E4FD126,1274018727EC26,1,11,192.168.30.27
8005F0,5D8005F0BD7CF9,127401DCB45020,1,11,192.168.30.27
70209E,5D70209E4FD126,12740237F62129,1,11,192.168.30.27
800C74,5D800C74C42381,127402E4793716,1,11,192.168.30.27
70209E,5D70209E4FD126,127402E8AC7926,1,11,192.168.30.27
70209E,5D70209E4FD126,127403C731ED2B,1,11,192.168.30.27
70209E,5D70209E4FD126,127404783ABA2B,1,11,192.168.30.27
4BA893,5D4BA893D9F7AC,127413625CDEA9,2,11,192.168.101.3
702097,5D702097B0554C,1274140FF4A03B,2,11,192.168.101.3
702075,5D702075B50D46,127420A7C2923C,1,11,192.168.30.27
70209E,5D70209E4FD122,127418268C3D44,2,11,192.168.101.3
70206D,5D70206DB59DF3,1274183BC97E94,2,11,192.168.101.3
680002,5D680002C5DD75,127423061D604E,1,11,192.168.30.27
680002,5D680002C5DD75,127423B6A4D84F,1,11,192.168.30.27
680002,5D680002C5DD75,12742467730D4E,1,11,192.168.30.27
680002,5D680002C5DD75,12742518583551,1,11,192.168.30.27
485785,5D485785CE0725,1274256594EA45,1,11,192.168.30.27
800C11,5D800C1139AD6E,12741C5BDE8C45,2,11,192.168.101.3
680002,5D680002C5DD7A,127427A49F8B4A,1,11,192.168.30.27
800DAA,5D800DAACE1F37,127431DB36724D,2,11,192.168.101.3
70206C,5D70206C4A69FA,12742A13CEC35C,1,11,192.168.30.27
801410,5D80141056ED67,12742A36773334,1,11,192.168.30.27
800DAA,5D800DAACE1F37,1274328BE15045,2,11,192.168.101.3
800DAA,5D800DAACE1F37,1274333CA38E49,2,11,192.168.101.3
800DAA,5D800DAACE1F37,127433ED7D3D45,2,11,192.168.101.3
485785,5D485785CE0720,127434203B6944,2,11,192.168.101.3
800DAA,5D800DAACE1F37,1274349E33954E,2,11,192.168.101.3
485785,5D485785CE0720,127434B1FAE03F,2,11,192.168.101.3
8005F0,5D8005F0BD7CF9,127434EFCEB227,2,11,192.168.101.3
800DAA,5D800DAACE1F38,12744063BB4F4A,1,11,192.168.30.27
800DAA,5D800DAACE1F38,127434F1DF044D,2,11,192.168.101.3
70209E,5D70209E4FD127,12744089A2CD2E,1,11,192.168.30.27
485785,5D485785CE0720,12743542A8D63A,2,11,192.168.101.3
800DAA,5D800DAACE1F37,1274354EDEA246,2,11,192.168.101.3
70209E,5D70209E4FD127,127441B2AE522B,1,11,192.168.30.27
800DAA,5D800DAACE1F38,12744305A8E247,1,11,192.168.30.27
800DAA,5D800DAACE1F38,127436AF76DA49,2,11,192.168.101.3
702C0A,5D702C0A005507,127445C83D483A,1,11,192.168.30.27
8005F0,5D8005F0BD7CF9,1274370F02922E,2,11,192.168.101.3
8005F0,5D8005F0BD7CF7,127437337EC727,2,11,192.168.101.3
8005F0,5D8005F0BD7CF9,127438054C212C,2,11,192.168.101.3
800C74,5D800C74C42381,1274390B733763,2,11,192.168.101.3
70209E,5D70209E4FD127,127439FE23E029,2,11,192.168.101.3
06A2C7,5F06A2C73FFE9B,12744A84F4AAE8,1,11,192.168.30.27
70209E,5D70209E4FD127,12743AF5A5252C,2,11,192.168.101.3
485785,5D485785CE0720,127460C36C5B41,1,11,192.168.30.27
702075,5D702075B50D47,127460EFE53F40,1,11,192.168.30.27
70206C,5D70206C4A69FA,12746106B3AF67,1,11,192.168.30.27
485785,5D485785CE0720,12746155817444,1,11,192.168.30.27
485785,5D485785CE0720,127461E7C5BA42,1,11,192.168.30.27
485785,5D485785CE0720,12746278D95040,1,11,192.168.30.27
800DAA,5D800DAACE1F38,12745103045651,2,11,192.168.101.3
485785,5D485785CE0720,127465DFABCC40,1,11,192.168.30.27
70206D,5D70206DB59DF3,12746612E29391,1,11,192.168.30.27
485785,5D485785CE0720,1274666F8EB242,1,11,192.168.30.27
485785,5D485785CE0720,1274670034AA45,1,11,192.168.30.27
485785,5D485785CE0720,12746791EC8F3D,1,11,192.168.30.27
702097,5D702097B0554C,127455D81F304F,2,11,192.168.101.3
4BA893,5D4BA893D9F7AC,12745BBB1F5DCB,2,11,192.168.101.3
680002,5D680002C5DD7A,12745C5686FF13,2,11,192.168.101.3
70209E,5D70209E4FD129,12745C874D8233,2,11,192.168.101.3
485785,5D485785CE0725,12745DA589EF28,2,11,192.168.101.3
485785,5D485785CE0720,12745F1058E73E,2,11,192.168.101.3
485785,5D485785CE0720,12745FA25EAD47,2,11,192.168.101.3
801410,5D80141056ED67,12745FDBF7BC40,2,11,192.168.101.3
702085,5D702085B0A980,1274723283813B,2,11,192.168.101.3
702085,5D702085B0A981,1274732AEA0549,2,11,192.168.101.3
702085,5D702085B0A981,1274745C52494A,2,11,192.168.101.3
800C11,5D800C1139AD60,127482AD1F3C3B,1,11,192.168.30.27
702085,5D702085B0A981,1274755BA5523E,2,11,192.168.101.3
800DAA,5D800DAACE1F38,1274856BD49B2C,1,11,192.168.30.27
70206C,5D70206C4A69F4,127485F156B562,1,11,192.168.30.27
702085,5D702085B0A98F,127479BE07E345,2,11,192.168.101.3
70206C,5D70206C4A69F4,1274891B87C35F,1,11,192.168.30.27
800C11,5D800C1139AD60,127480841D0B3B,2,11,192.168.101.3
800C11,5D800C1139AD60,127481B347463A,2,11,192.168.101.3
8005F0,5D8005F0BD7CF9,12748F12BA6927,2,11,192.168.101.3
801410,5D80141056ED61,12748F25B6D33B,2,11,192.168.101.3
800C74,5D800C74C4238F,127491F1B9875F,2,11,192.168.101.3
800DAA,5D800DAACE1F3E,127493CEF26A5E,2,11,192.168.101.3
800C74,5D800C74C4238F,1274940B20C95B,2,11,192.168.101.3
485785,5D485785CE0725,1274941C579646,2,11,192.168.101.3
801410,5D80141056ED67,12749A72B0A12F,1,11,192.168.30.27
800C11,5D800C1139AD6E,12749A798D3942,1,11,192.168.30.27
702097,5D702097B05542,12749AD444EA44,1,11,192.168.30.27
702097,5D702097B05542,12749C0757A24C,1,11,192.168.30.27
70209E,5D70209E4FD129,1274A1E4A26230,2,11,192.168.101.3
680002,5D680002C5DD7C,12749CD5B22C4C,1,11,192.168.30.27
70206C,5D70206C4A69FA,1274A36BABBB3B,2,11,192.168.101.3
702075,5D702075B50D49,1274A3C5EE2D50,2,11,192.168.101.3
800C74,5D800C74C42381,1274A453889A64,2,11,192.168.101.3
4BA893,5D4BA893D9F7AC,1274A4AC0B89A7,2,11,192.168.101.3
702075,5D702075B50D49,1274A4BC40094D,2,11,192.168.101.3
800C70,5D800C70C41BB1,1274A56D0D441E,2,11,192.168.101.3
800C70,5D800C70C41BB1,1274A5ED7EFB18,2,11,192.168.101.3
800BB1,5D800BB1154A9E,1274A60637883C,2,11,192.168.101.3
800C70,5D800C70C41BB1,1274A6F604921F,2,11,192.168.101.3
680002,5D680002C5DD7A,1274A719F9B644,2,11,192.168.101.3
800C70,5D800C70C41BB1,1274A7741B801C,2,11,192.168.101.3
0D5BDC,5D0D5BDCCAC7EF,1274A7F98C8348,2,11,192.168.101.3
70206D,5D70206DB59DF3,1274A877E9C1AD,2,11,192.168.101.3
485785,5D485785CE072B,1274B212DAC546,2,11,192.168.101.3
485785,5D485785CE072B,1274AFEDB94145,1,11,192.168.30.27
485785,5D485785CE072B,1274B3130B3E3D,2,11,192.168.101.3
485785,5D485785CE072B,1274B0E4E83F48,1,11,192.168.30.27
702C0A,5D702C0A005507,1274B56C2FD22A,2,11,192.168.101.3
485785,5D485785CE0725,1274BB6E762943,1,11,192.168.30.27
702085,5D702085B0A98F,1274C00DFDC93F,1,11,192.168.30.27
06A2C7,5F06A2C73FFE9B,1274CE65467BE8,2,11,192.168.101.3
485785,5D485785CE0725,1274CFF048002E,2,11,192.168.101.3
800C11,5D800C1139AD6E,1274D07E254369,2,11,192.168.101.3
485785,5D485785CE0720,1274D53B735742,2,11,192.168.101.3
702075,5D702075B50D02,1274DB7F00CD4C,1,11,192.168.30.27
70209E,5D70209E4FD129,1274DBEEFA252D,1,11,192.168.30.27
702075,5D702075B50D02,1274DBF5B36653,1,11,192.168.30.27
485785,5D485785CE0720,1274DD2B2FCA45,1,11,192.168.30.27
702097,5D702097B0554C,1274DD56349C4E,1,11,192.168.30.27
702075,5D702075B50D02,1274DD58D5C44F,1,11,192.168.30.27
702075,5D702075B50D02,1274DDD02C9B4A,1,11,192.168.30.27
485785,5D485785CE0720,1274DDD4703999,1,11,192.168.30.27
485785,5D485785CE0720,1274DE7C68A644,1,11,192.168.30.27
702075,5D702075B50D02,1274DEBCD32060,1,11,192.168.30.27
485785,5D485785CE0720,1274DF394CAB48,1,11,192.168.30.27
485785,5D485785CE0720,1274DFF3909145,1,11,192.168.30.27
702075,5D702075B50D02,1274E01FCAB553,1,11,192.168.30.27
485785,5D485785CE0720,1274E084EA7740,1,11,192.168.30.27
0D5BDC,5D0D5BDCCAC7EF,1274E09E01DE62,1,11,192.168.30.27
70206D,5D70206DB59DF3,1274E2470BAEA4,1,11,192.168.30.27
702075,5D702075B50D02,1274E27086B34D,1,11,192.168.30.27
702075,5D702075B50D02,1274E35E368A55,1,11,192.168.30.27
702075,5D702075B50D02,1274E3D439D84A,1,11,192.168.30.27
702075,5D702075B50D02,1274E4C091EE51,1,11,192.168.30.27
801410,5D80141056ED67,1274E642A8303F,1,11,192.168.30.27
70206C,5D70206C4A69FA,1274E92774E75B,1,11,192.168.30.27
485785,5D485785CE0725,1274ED6C8A0141,1,11,192.168.30.27
4BA893,5D4BA893D9F7AC,1274EF6664F7CC,1,11,192.168.30.27
485785,5D485785CE0720,1274F2E0312D35,2,11,192.168.101.3
702085,5D702085B0A98F,1274F7DA86E94C,1,11,192.168.30.27
801410,5D80141056ED61,1274F825DA5C42,1,11,192.168.30.27
485785,5D485785CE0720,127502A9B96C36,2,11,192.168.101.3
485785,5D485785CE0720,1275034311F438,2,11,192.168.101.3
485785,5D485785CE0720,127503D3A07C41,2,11,192.168.101.3
485785,5D485785CE0720,12750464BBE238,2,11,192.168.101.3
485785,5D485785CE0720,127501802FDE3F,1,11,192.168.30.27
485785,5D485785CE0720,1275058646BF36,2,11,192.168.101.3
485785,5D485785CE0720,1275020FEBB43D,1,11,192.168.30.27
485785,5D485785CE0720,1275092ED9712B,2,11,192.168.101.3
70209E,5D70209E4FD127,127509550E9232,2,11,192.168.101.3
485785,5D485785CE0720,127509BF50C82B,2,11,192.168.101.3
485785,5D485785CE0720,12750A5073BF30,2,11,192.168.101.3
485785,5D485785CE0720,12750C965F9C2E,2,11,192.168.101.3
485785,5D485785CE0720,12750D27D8842B,2,11,192.168.101.3
485785,5D485785CE0720,12750DB951AB2B,2,11,192.168.101.3
485785,5D485785CE0725,12750EBF5B7423,1,11,192.168.30.27
70206D,5D70206DB59DF3,127516D75079AA,1,11,192.168.30.27
800C11,5D800C1139AD6E,1275197828F33F,1,11,192.168.30.27
702075,5D702075B50D47,12751CC4DA2950,1,11,192.168.30.27
70206C,5D70206C4A69FA,127520947FE84E,1,11,192.168.30.27
702097,5D702097B0554C,127521EDD3F53D,1,11,192.168.30.27
485785,5D485785CE0760,12752220C66131,1,11,192.168.30.27
0D5BDC,5D0D5BDCCAC7EF,1275222581CE80,1,11,192.168.30.27
4BA893,5D4BA893D9F7A9,12752242A5D3C6,1,11,192.168.30.27
485785,5D485785CE0760,1275229724AF33,1,11,192.168.30.27
4BA893,5D4BA893D9F7A9,127522D4A38BCA,1,11,192.168.30.27
485785,5D485785CE0760,1275230E78E734,1,11,192.168.30.27
4BA893,5D4BA893D9F7A9,127523659FB2C2,1,11,192.168.30.27
485785,5D485785CE0760,127523847D1F33,1,11,192.168.30.27
4BA893,5D4BA893D9F7A9,127523F78E08C4,1,11,192.168.30.27
485785,5D485785CE0760,127523FB257734,1,11,192.168.30.27
70209E,5D70209E4FD129,127524E07F0727,1,11,192.168.30.27
485785,5D485785CE0760,1275264B8A8B3C,1,11,192.168.30.27
485785,5D485785CE0760,1275273803973E,1,11,192.168.30.27
8005F0,5D8005F0BD7CF9,1275277CF3B915,1,11,192.168.30.27
485785,5D485785CE0760,127527AF0C4F42,1,11,192.168.30.27
485785,5D485785CE0760,1275282570C747,1,11,192.168.30.27
485785,5D485785CE0760,1275289CCB9746,1,11,192.168.30.27
485785,5D485785CE0760,12752A7601CD46,1,11,192.168.30.27
8005F0,5D8005F0BD7CB2,12752CC7E37E13,1,11,192.168.30.27
8005F0,5D8005F0BD7CB2,12752D3EF1A433,1,11,192.168.30.27
4BA893,5D4BA893D9F7AC,12752D9D63DDAC,1,11,192.168.30.27
8005F0,5D8005F0BD7CB2,12752E2CBB8B18,1,11,192.168.30.27
801410,5D80141056ED67,12752F1165913E,1,11,192.168.30.27
8005F0,5D8005F0BD7CB2,12752F8EF73219,1,11,192.168.30.27
8005F0,5D8005F0BD7CB2,12753005E51F17,1,11,192.168.30.27
8005F0,5D8005F0BD7CB2,127530F36DA724,1,11,192.168.30.27
8005F0,5D8005F0BD7CB2,127531E046A61D,1,11,192.168.30.27
680002,5D680002C5DD7A,12753312507943,2,11,192.168.101.3
8005F0,5D8005F0BD7CF7,1275360355AB21,2,11,192.168.101.3
8005F0,5D8005F0BD7CF9,12753A2BFD4D10,1,11,192.168.30.27
70209E,5D70209E4FD16C,127542C8BC5325,2,11,192.168.101.3
70209E,5D70209E4FD127,127542CE8ECE28,2,11,192.168.101.3
8005F0,5D8005F0BD7CF9,12753B218A1520,1,11,192.168.30.27
70209E,5D70209E4FD126,1275433BE6CF26,2,11,192.168.101.3
70209E,5D70209E4FD16C,127543B525432A,2,11,192.168.101.3
70209E,5D70209E4FD126,127543EC7A6C24,2,11,192.168.101.3
70209E,5D70209E4FD16C,1275442C27A129,2,11,192.168.101.3
70209E,5D70209E4FD126,1275449D314128,2,11,192.168.101.3
70209E,5D70209E4FD16C,127544A286002C,2,11,192.168.101.3
70209E,5D70209E4FD16C,12754519D9F92C,2,11,192.168.101.3
70209E,5D70209E4FD126,12754129944C1F,1,11,192.168.30.27
70209E,5D70209E4FD16C,1275458FDEEC25,2,11,192.168.101.3
70209E,5D70209E4FD127,127541A8CFF42E,1,11,192.168.30.27
70209E,5D70209E4FD12E,127541DA4A9428,1,11,192.168.30.27
70209E,5D70209E4FD126,1275428AF5722D,1,11,192.168.30.27
70209E,5D70209E4FD16C,127548CD9CAE2E,2,11,192.168.101.3
70209E,5D70209E4FD16C,127549435D942C,2,11,192.168.101.3
485785,5D485785CE0725,127549627C702B,2,11,192.168.101.3
800C74,5D800C74C423C4,12754FAEC45556,1,11,192.168.30.27
485785,5D485785CE0720,12754AA2E16F3C,2,11,192.168.101.3
800C74,5D800C74C423C4,12755026248352,1,11,192.168.30.27
485785,5D485785CE0720,12754B35D1473C,2,11,192.168.101.3
702085,5D702085B0A98F,12755049FAB548,1,11,192.168.30.27
485785,5D485785CE0720,12754BC88A7F40,2,11,192.168.101.3
485785,5D485785CE0720,1275517580133A,1,11,192.168.30.27
485785,5D485785CE0720,12754CEAF7BD41,2,11,192.168.101.3
800C74,5D800C74C423C4,12754D5EB5BE53,2,11,192.168.101.3
800C74,5D800C74C423C4,127551FF4F7F17,1,11,192.168.30.27
485785,5D485785CE0720,12754D7C132344,2,11,192.168.101.3
800DAA,5D800DAACE1F38,12754DC1911E4A,2,11,192.168.101.3
800C74,5D800C74C423C4,12755275989F54,1,11,192.168.30.27
485785,5D485785CE0720,12754E0D74DA3C,2,11,192.168.101.3
800C74,5D800C74C423C4,12754E4B872C50,2,11,192.168.101.3
800C74,5D800C74C423C4,127552ECD7D857,1,11,192.168.30.27
485785,5D485785CE0720,12754E9F05AF3C,2,11,192.168.101.3
7020A4,5D7020A44E9C36,127553A4A71539,1,11,192.168.30.27
800C74,5D800C74C423C4,127553D9B0D75D,1,11,192.168.30.27
800C74,5D800C74C423C4,1275544F793F5C,1,11,192.168.30.27
800C74,5D800C74C423C4,127554C689975A,1,11,192.168.30.27
800C74,5D800C74C423C4,1275553CF68C52,1,11,192.168.30.27
800C74,5D800C74C423C4,127555B458ED56,1,11,192.168.30.27
06A2C7,5F06A2C73FFE9B,127555D891FFDB,1,11,192.168.30.27
800C74,5D800C74C42381,127556B28E5120,1,11,192.168.30.27
0D5BDC,5D0D5BDCCAC7EF,127558D5F4B847,1,11,192.168.30.27
70206C,5D70206C4A69FA,127559E9D21E4A,1,11,192.168.30.27
485785,5D485785CE0720,12755C06C7C639,1,11,192.168.30.27
485785,5D485785CE0720,12755C9811CE3D,1,11,192.168.30.27
70209E,5D70209E4FD129,12755DB94F5627,1,11,192.168.30.27
485785,5D485785CE0720,12755E4DFB9444,1,11,192.168.30.27
680002,5D680002C5DD75,1275638356624E,2,11,192.168.101.3
702075,5D702075B50D47,12755ED9FF443C,1,11,192.168.30.27
485785,5D485785CE0720,12755F702A5244,1,11,192.168.30.27
801410,5D80141056ED67,127563E7380646,2,11,192.168.101.3
70206D,5D70206DB59DF3,127560637864C2,1,11,192.168.30.27
702097,5D702097B0554C,1275646E849F4B,2,11,192.168.101.3
702085,5D702085B0A981,127572EA80B352,2,11,192.168.101.3
4BA893,5D4BA893D9F7AC,127572FA8A2BBA,2,11,192.168.101.3
800DAA,5D800DAACE1F37,1275733733E541,2,11,192.168.101.3
485785,5D485785CE0720,1275734E67A741,2,11,192.168.101.3
06A2C7,5F06A2C73FFE9B,12756D905B22EA,1,11,192.168.30.27
800DAA,5D800DAACE1F38,12756D96444125,1,11,192.168.30.27
485785,5D485785CE0720,127573DF732F3D,2,11,192.168.101.3
800DAA,5D800DAACE1F37,127573E83CC146,2,11,192.168.101.3
485785,5D485785CE0720,1275746F8CC515,2,11,192.168.101.3
702085,5D702085B0A981,127574DBC99253,2,11,192.168.101.3
485785,5D485785CE0720,12757500A05C38,2,11,192.168.101.3
680002,5D680002C5DD7A,1275714FF94E33,1,11,192.168.30.27
702085,5D702085B0A981,127577068F2E50,2,11,192.168.101.3
485785,5D485785CE0720,1275722C5FCA44,1,11,192.168.30.27
800DAA,5D800DAACE1F37,1275728671A64E,1,11,192.168.30.27
485785,5D485785CE0720,127572BC88C241,1,11,192.168.30.27
702085,5D702085B0A981,12757801F12F5B,2,11,192.168.101.3
800C11,5D800C1139AD60,1275833F524C3A,1,11,192.168.30.27
485785,5D485785CE0720,1275786930653C,2,11,192.168.101.3
800C11,5D800C1139AD60,1275846A001736,1,11,192.168.30.27
485785,5D485785CE0725,12757911A5A43A,2,11,192.168.101.3
800C11,5D800C1139AD60,1275855C794536,1,11,192.168.30.27
800C11,5D800C1139AD68,127585C484D467,1,11,192.168.30.27
800DAA,5D800DAACE1F38,127587F00B4E2E,1,11,192.168.30.27
800C11,5D800C1139AD6E,1275880EC2B635,1,11,192.168.30.27
800C11,5D800C1139AD68,12758299A6EB65,2,11,192.168.101.3
70206C,5D70206C4A69E4,1275887673FF67,1,11,192.168.30.27
702085,5D702085B0A98F,12758A936C4749,2,11,192.168.101.3
485785,5D485785CE0720,127590AB5ED63D,1,11,192.168.30.27
485785,5D485785CE0720,1275913EBC5D38,1,11,192.168.30.27
800C11,5D800C1139AD6E,12758D5EB37C2C,2,11,192.168.101.3
800C74,5D800C74C4238F,12759399BA5442,1,11,192.168.30.27
702085,5D702085B0A98F,12758E3F0C3945,2,11,192.168.101.3
800DAA,5D800DAACE1F3E,12759413360F2B,1,11,192.168.30.27
0D5BDC,5D0D5BDCCAC7EF,1275941D6D4B6B,1,11,192.168.30.27
800C74,5D800C74C42381,12759437A4C843,1,11,192.168.30.27
702085,5D702085B0A98F,12758F1F62954F,2,11,192.168.101.3
800C74,5D800C74C4238F,1275948B250042,2,11,192.168.101.3
801410,5D80141056ED67,12759B98BDF92D,1,11,192.168.30.27
702097,5D702097B05542,12759C9D708F45,1,11,192.168.30.27
702097,5D702097B05542,12759DCEAFBF41,1,11,192.168.30.27
485785,5D485785CE0720,12759571B4223A,2,11,192.168.101.3
680002,5D680002C5DD7C,12759EAD34C644,1,11,192.168.30.27
800C74,5D800C74C4238F,127595B9FD0447,2,11,192.168.101.3
702097,5D702097B05542,12759EC92C042F,1,11,192.168.30.27
70209E,5D70209E4FD129,1275A0B455FE28,1,11,192.168.30.27
800C74,5D800C74C4238F,127596BA56CF5D,2,11,192.168.101.3
800C74,5D800C74C42381,127597246C8641,2,11,192.168.101.3
800DAA,5D800DAACE1F3E,12759740D12444,2,11,192.168.101.3
70206C,5D70206C4A69BF,127597A842A642,2,11,192.168.101.3
702075,5D702075B50D49,1275A4B911B444,1,11,192.168.30.27
800C11,5D800C1139AD6E,127597B04E3829,2,11,192.168.101.3
800C74,5D800C74C42381,12759804F1B342,2,11,192.168.101.3
702075,5D702075B50D49,1275A5B558F54B,1,11,192.168.30.27
70206C,5D70206C4A69BF,127598962C2A5A,2,11,192.168.101.3
702075,5D702075B50D47,127598E4422862,2,11,192.168.101.3
702075,5D702075B50D49,1275A6E4935C4A,1,11,192.168.30.27
702075,5D702075B50D49,1275A8104FE74A,1,11,192.168.30.27
680002,5D680002C5DD7A,1275A8FE4FD243,1,11,192.168.30.27
702097,5D702097B0554C,1275AA4DFAF934,1,11,192.168.30.27
70206D,5D70206DB59DF3,1275AA69C0E6A2,1,11,192.168.30.27
680002,5D680002C5DD3F,1275AC8FD97C40,1,11,192.168.30.27
680002,5D680002C5DD3F,1275AE6A371B3B,1,11,192.168.30.27
680002,5D680002C5DD3F,1275B04456C743,1,11,192.168.30.27
680002,5D680002C5DD3F,1275B0BA713643,1,11,192.168.30.27
485785,5D485785CE072B,1275B502DF0144,2,11,192.168.101.3
680002,5D680002C5DD3F,1275B1312F8743,1,11,192.168.30.27
680002,5D680002C5DD3F,1275B1A6F7EF42,1,11,192.168.30.27
8005F0,5D8005F0BD7CF7,1275B1D8C3EB28,1,11,192.168.30.27
4BA893,5D4BA893D9F7AC,1275B261DDB293,1,11,192.168.30.27
485785,5D485785CE0725,1275B283324A30,1,11,192.168.30.27
680002,5D680002C5DD3F,1275B294750D40,1,11,192.168.30.27
485785,5D485785CE072B,1275B2DE9A7049,1,11,192.168.30.27
800DAA,5D800DAACE1F38,1275BAF35FB946,2,11,192.168.101.3
485785,5D485785CE0720,1275C613725640,1,11,192.168.30.27
485785,5D485785CE0720,1275C7349F7340,1,11,192.168.30.27
800C11,5D800C1139AD2B,1275C792C4D43E,1,11,192.168.30.27
800C11,5D800C1139AD2B,1275C87F3F1948,1,11,192.168.30.27
800C11,5D800C1139AD2B,1275C8F647D048,1,11,192.168.30.27
800C11,5D800C1139AD2B,1275C96CACC641,1,11,192.168.30.27
800C11,5D800C1139AD2B,1275C9E4075745,1,11,192.168.30.27
800C11,5D800C1139AD2B,1275CA5A028641,1,11,192.168.30.27
800C11,5D800C1139AD2B,1275CAD0A1D641,1,11,192.168.30.27
800C11,5D800C1139AD2B,1275CB464ABF47,1,11,192.168.30.27
800C70,5D800C70C41BB7,1275CCFCE55731,1,11,192.168.30.27
800C11,5D800C1139AD2B,1275CD20E40036,1,11,192.168.30.27
702085,5D702085B0A98F,1275CD72768253,1,11,192.168.30.27
06A2C7,5F06A2C73FFE9B,1275CDD007F0E2,1,11,192.168.30.27
800C70,5D800C70C41BB7,1275CDDDC85233,1,11,192.168.30.27
800C11,5D800C1139AD6E,1275CF03427373,1,11,192.168.30.27
4BA893,5D4BA893D9F7E9,1275D839EDF890,2,11,192.168.101.3
4BA893,5D4BA893D9F7E9,1275D8AFA2E790,2,11,192.168.101.3
800DAA,5D800DAACE1F7D,1275D8C42B8E4A,2,11,192.168.101.3
800C74,5D800C74C42381,1275D95621B51B,2,11,192.168.101.3
800C70,5D800C70C41BB7,1275D16396B017,1,11,192.168.30.27
4BA893,5D4BA893D9F7E9,1275D99D4B2C91,2,11,192.168.101.3
800DAA,5D800DAACE1F7D,1275D9B1D3573F,2,11,192.168.101.3
485785,5D485785CE0720,1275D1F778C83B,1,11,192.168.30.27
800C70,5D800C70C41BB7,1275D245064C11,1,11,192.168.30.27
485785,5D485785CE0720,1275D28893F043,1,11,192.168.30.27
800C70,5D800C70C41BB7,1275D32B487718,1,11,192.168.30.27
4BA893,5D4BA893D9F7E9,1275DA8A0C7D9C,2,11,192.168.101.3
800DAA,5D800DAACE1F7D,1275DA9E94A740,2,11,192.168.101.3
4BA893,5D4BA893D9F7E9,1275D397C31891,1,11,192.168.30.27
485785,5D485785CE0720,1275D3AC2A3D44,1,11,192.168.30.27
801410,5D80141056ED67,1275D3C33A2B41,1,11,192.168.30.27
4BA893,5D4BA893D9F7E9,1275DAFFC97B96,2,11,192.168.101.3
4BA893,5D4BA893D9F7E9,1275D48542D678,1,11,192.168.30.27
485785,5D485785CE0720,1275DB0DE06A44,2,11,192.168.101.3
800DAA,5D800DAACE1F7D,1275DB14516645,2,11,192.168.101.3
702075,5D702075B50D47,1275DB46924443,2,11,192.168.101.3
800C70,5D800C70C41BB7,1275D5D6273913,1,11,192.168.30.27
800C70,5D800C70C41BB3,1275D5D627C52B,1,11,192.168.30.27
485785,5D485785CE0720,1275DB9F324143,2,11,192.168.101.3
70206C,5D70206C4A69FA,1275D61E4CF367,1,11,192.168.30.27
800C70,5D800C70C41BB7,1275D6BB8EF234,1,11,192.168.30.27
485785,5D485785CE0720,1275DC5F388549,2,11,192.168.101.3
0D5BDC,5D0D5BDCCAC7EF,1275DCC5F6184E,2,11,192.168.101.3
800DAA,5D800DAACE1F7D,1275DCEF112A3C,2,11,192.168.101.3
485785,5D485785CE0720,1275DD23E3CF43,2,11,192.168.101.3
485785,5D485785CE0720,1275DDB4FF2644,2,11,192.168.101.3
800DAA,5D800DAACE1F7D,1275DDDB64305C,2,11,192.168.101.3
800DAA,5D800DAACE1F7D,1275DE525A9951,2,11,192.168.101.3
70206D,5D70206DB59DF3,1275DFEE4AD596,2,11,192.168.101.3
800DAA,5D800DAACE1F7D,1275E02CAE353B,2,11,192.168.101.3
485785,5D485785CE0720,1275E0F6EEF141,2,11,192.168.101.3
800DAA,5D800DAACE1F7D,1275E18FC49D46,2,11,192.168.101.3
800DAA,5D800DAACE1F7D,1275E20717DB43,2,11,192.168.101.3
800DAA,5D800DAACE1F7D,1275E2F3C23848,2,11,192.168.101.3
70209E,5D70209E4FD129,1275EB6F330327,1,11,192.168.30.27
4BA893,5D4BA893D9F7AC,1275F2FAD6F4A3,2,11,192.168.101.3
702097,5D702097B0554C,1275ED47F63C48,1,11,192.168.30.27
485785,5D485785CE0725,1275F8793FD843,2,11,192.168.101.3
485785,5D485785CE0720,127602B03AD443,2,11,192.168.101.3
485785,5D485785CE0720,127603410FAC43,2,11,192.168.101.3
485785,5D485785CE0720,127603D279323D,2,11,192.168.101.3
8005F0,5D8005F0BD7CF9,127603E9DC132C,2,11,192.168.101.3
485785,5D485785CE0720,12760474F04241,2,11,192.168.101.3
485785,5D485785CE0720,12760528E9BF43,2,11,192.168.101.3
485785,5D485785CE0720,1276065A87E842,2,11,192.168.101.3
485785,5D485785CE0720,127606EB649049,2,11,192.168.101.3
702085,5D702085B0A98F,1276083601864A,2,11,192.168.101.3
800DAA,5D800DAACE1F38,127608B7506E25,2,11,192.168.101.3
800C11,5D800C1139AD6E,12760A89F82D44,2,11,192.168.101.3
70209E,5D70209E4FD127,12760AD6CCA22D,2,11,192.168.101.3
70209E,5D70209E4FD127,12760BD2B22A25,2,11,192.168.101.3
485785,5D485785CE0720,12760E4C01F944,2,11,192.168.101.3
485785,5D485785CE0720,1276116062BE42,1,11,192.168.30.27
